title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
back to the ussr,Jari Halonen,Mondo Furioso Filmproduction,Jorma Tommila,Jouko Turkka,Vappu Jurkka,117.0,Drama Comedy,suomi,Finland,,,1992.0
bad biology,Frank Henenlotter,Bad Biology,Charlee Danielson,Anthony Sneed,Ginger Starr,84.0,Fantasy Horror,English,United States of America,,,2008.0
krrish 3,Rakesh Roshan,Film Kraft,Hrithik Roshan,Priyanka Chopra,Rajpal Yadav,152.0,Action Science Fiction,हिन्दी Pусский తెలుగు,India,6218100.0,84000000.0,2013.0
once upon a scoundrel,George Schaefer,Otto Preminger Films,Zero Mostel,Katy Jurado,A Martinez,99.0,Comedy,English,United States of America Mexico,,,1974.0
emotion,Nobuhiko Ôbayashi,unknown,Sari Akasaka,Kyôko Hanyû,Sakio Hirata,40.0,Drama Fantasy,English Français 日本語,Japan,,,1966.0
tales from the organ trade,Ric Esther Bienstock,unknown,David Cronenberg,unknown,unknown,82.0,Documentary,English,Canada,,,2013.0
bells of capistrano,William Morgan,Republic Pictures (I),Gene Autry,Smiley Burnette,Virginia Grey,0.0,Western,English,United States of America,,,1942.0
berlin express,Jacques Tourneur,RKO Radio Pictures,Merle Oberon,Robert Ryan,Charles Korvin,87.0,Thriller Drama,English,United States of America,,,1948.0
hansel & gretel,Anthony C. Ferrante,The Asylum,Dee Wallace,Stephanie Greco,Brent Lydic,90.0,Horror,English,Australia,135000.0,,2013.0
the happy poet,Paul Gordon,unknown,Paul Gordon,Jonny Mars,Chris Doubek,85.0,Comedy,English,United States of America,,,2010.0
red flag,Alex Karpovsky,unknown,Alex Karpovsky,Jennifer Prediger,Dustin Guy Defa,85.0,Comedy,English,unknown,,,2012.0
breakout,Damian Lee,Rollercoaster Entertainment Vortex Words Pictures,Brendan Fraser,Dominic Purcell,Ethan Suplee,89.0,Action Thriller,English,Canada,,,2013.0
creatures from the abyss,Alvaro Passeri,Production Film 82,Clay Rogers,Michael Bon,Sharon Twomey,86.0,Science Fiction Horror,English Italiano,Italy,250000.0,,1994.0
shatter dead,Scooter McCrae,unknown,Flora Fauna,Stark Raven,Daniel 'Smalls' Johnson,0.0,Horror,English,unknown,,,1994.0
the club,Brenton Spencer,New South Wales Film Corp. South Australian Film Corporation,J.H. Wyman,Kim Coates,Andrea Roth,94.0,Horror,English,Australia,,,1994.0
the christmas party,Jari Halonen,Seppä Callahanin Filmimaailma Oy,Jorma Tommila,Antti Reini,Rauno Juvonen,84.0,Comedy,suomi,Finland,,,1996.0
end of the world,John Hayes,Charles Band Productions,Christopher Lee,Sue Lyon,Kirk Scott,88.0,Fantasy Thriller Science Fiction,English,United States of America,300000000.0,961000000.0,1977.0
my louisiana sky,Adam Arkin,unknown,Juliette Lewis,Kelsey Keel,Shirley Knight,98.0,Drama Family,English,unknown,,,2001.0
z.p.g.,Michael Campus,Paramount Pictures Sagittarius Productions Inc.,Oliver Reed,Geraldine Chaplin,Don Gordon,97.0,Drama Science Fiction,English,United States of America,,,1972.0
twice born,Sergio Castellitto,Medusa Film,Penélope Cruz,Emile Hirsch,Adnan Haskovic,127.0,Drama Romance War,Italiano English Bosanski,Italy Spain Croatia,13000000.0,18295.0,2012.0
a raisin in the sun,Kenny Leon,Columbia Pictures,Morgan Freeman,Sean Combs,Sanaa Lathan,131.0,Drama,English,United States of America,1500000.0,,2008.0
the story of esther costello,David Miller,Romulus Films,Joan Crawford,Rossano Brazzi,Heather Sears,103.0,Drama,English,United Kingdom,,,1957.0
a somewhat gentle man,Hans Petter Moland,Paradox Produksjon,Stellan Skarsgård,Bjørn Floberg,Gard B. Eidsvold,103.0,Comedy Crime Drama,Norsk svenska,Norway,,1853321.0,2010.0
guilty of romance,Sion Sono,Nikkatsu Django Film,Miki Mizuno,Makoto Togashi,Megumi Kagurazaka,144.0,Drama Thriller Horror,日本語,Japan,,246091.0,2011.0
club fed,Nat Christian,unknown,Burt Young,Allen Garfield,Judy Landers,93.0,Comedy,English,unknown,,,1990.0
crackerjack,Michael Mazo,Worldvision North American Pictures Excalibur Pictures,Thomas Ian Griffith,Nastassja Kinski,Christopher Plummer,96.0,Action Thriller,English,Canada,,,1994.0
crime wave,John Paizs,Favorite Films,Eva Kovacs,John Paizs,Darrell Baran,80.0,Adventure Comedy,English,Canada,,,1985.0
the wankers,Frédérique Barraja,Magali Films,Florence Caillat-Mousse,Carole-Anne Bequignon,Thérèse Clerc,59.0,Documentary,Français,France,,,2011.0
zero 2,Emilis Velyvis,Kinokultas,Donatas Ivanauskas,Inga Jankauskaitė,Zemyna Asmontaite,90.0,Comedy Thriller,Lietuvikai Pусский English,Lithuania,400000.0,,2010.0
josé & pilar,Miguel Gonçalves Mendes,El Deseo O2 Filmes JumpCut,José Saramago,Pilar del Río,Gael García Bernal,117.0,Documentary,Português Español,Brazil Portugal Spain,,,2010.0
crocodile,Tobe Hooper,Nu Image / Millennium Films Flat Dog Corporation,Mark McLachlan,Caitlin Martin,Chris Solari,93.0,Horror Action Thriller,English,United States of America,2800000.0,,2000.0
the mating of millie,Henry Levin,Columbia Pictures Corporation,Glenn Ford,Evelyn Keyes,Ron Randell,87.0,Comedy,English,United States of America,,,1948.0
frozen,Chris Buck Jennifer Lee,Walt Disney Pictures Walt Disney Animation Studios,Kristen Bell,Idina Menzel,Jonathan Groff,102.0,Animation Adventure Family,English,United States of America,150000000.0,1274219009.0,2013.0
ninja 1,Satsuo Yamamoto,Daiei Studios,Raizô Ichikawa,Yûnosuke Itô,Shiho Fujimura,104.0,Action Foreign,日本語,Japan,,,1962.0
the ferryman,Chris Graham,Lipsync Productions General Film Corporation Atlantic Film Productions,John Rhys-Davies,Sally Stockwell,Amber Sainsbury,100.0,Fantasy Horror Thriller,English,New Zealand United Kingdom,,,2007.0
the strange case of dr. jekyll and miss osbourne,Walerian Borowczyk,Multimedia Gesellschaft für Audiovisuelle Information mbH Allegro Productions Whodunit Productions,Udo Kier,Marina Pierro,Gérard Zalcberg,92.0,Horror,Français,France Germany,,,1981.0
disco godfather,J. Robert Wagoner,Generation International,Rudy Ray Moore,Carol Speed,Jimmy Lynch,93.0,Action Comedy,English,United States of America,,,1979.0
crisis: behind a presidential commitment,Robert Drew,Drew Associates ABC News,John F. Kennedy,Robert F. Kennedy,Vivian Malone,52.0,Documentary,English,United States of America,,,1963.0
the china lake murders,Alan Metzger,unknown,Tom Skerritt,Nancy Everhard,Michael Parks,97.0,Thriller Mystery Crime TV Movie,English,United States of America,,,1990.0
9 month stretch,Albert Dupontel,France 2 Cinéma Wild Bunch Manchester Films ADCB Films Cinéfrance 1888 Stadenn Productions,Albert Dupontel,Sandrine Kiberlain,Nicolas Marié,82.0,Comedy,Français,France,,,2013.0
the galaxy invader,Don Dohler,Moviecraft Entertainment,Richard Ruxton,Faye Tilles,George Stover,79.0,Horror Science Fiction Crime,English,United States of America,,,1985.0
marfa girl,Larry Clark,Marfa,Adam Mediano,Drake Burnette,Jeremy St. James,105.0,Drama Romance,English,United States of America,2000000.0,,2012.0
bad girls go to hell,Doris Wishman,Juri Productions,Gigi Darlene,Charles E. Mazin,Sam Stewart,65.0,Drama,English,United States of America,,,1965.0
thankskilling,Jordan Downey,In Broad Daylight Films,Lance Predmore,Ryan E. Francis,Lindsey Andersen,66.0,Comedy Horror Thriller,English,United States of America,3500.0,,2009.0
thankskilling 3,Jordan Downey,Detention Films,Daniel Usaj,Joe Hartzler,Preston Altree,99.0,Comedy Horror,English,United States of America,100000.0,,2012.0
the stranger,Luchino Visconti,Paramount Pictures Dino de Laurentiis Cinematografica Marianne Productions Master Film,Marcello Mastroianni,Anna Karina,Georges Géret,104.0,Drama,Français Italiano,Algeria France Italy,,149441.0,1967.0
circles,Srdan Golubović,Film House Bas Celik La Cinéfacture Propeler Film Neue Mediopolis Filmproduktion Vertigo/Emotionfilm,Vuk Kostić,Nebojša Glogovac,Aleksandar Berček,100.0,War Drama Foreign,Deutsch Srpski,Serbia Croatia Germany France Slovenia,2050000.0,,2013.0
mr. morgan's last love,Sandra Nettelbeck,Senator Film Produktion Bavaria Pictures,Michael Caine,Clémence Poésy,Gillian Anderson,116.0,Drama Comedy,English Français,Belgium Germany United States of America France,8200000.0,,2013.0
les misérables: 10th anniversary concert at the royal albert hall,Gavin Taylor,unknown,Colm Wilkinson,Michael Ball,Michael Maguire,147.0,Music,English,United Kingdom,,,1995.0
shed no tears,Måns Mårlind Björn Stein,Paragon Films Ltd. Orange Sky Golden Harvest,Adam Lundgren,Josefin Neldén,Disa Östrand,119.0,Drama Music Romance,svenska,Hong Kong,,,2013.0
trigun: badlands rumble,Satoshi Nishimura,FUNimation Entertainment Madhouse,Masaya Onosaka,Satsuki Yukino,Hiromi Tsuru,95.0,Science Fiction Action Comedy Animation Western,日本語,Japan,,,2010.0
inside llewyn davis,Joel Coen Ethan Coen,StudioCanal CBS Films Anton Capital Entertainment (ACE),Oscar Isaac,Carey Mulligan,Justin Timberlake,105.0,Drama Music,English,United States of America France United Kingdom,11000000.0,32935319.0,2013.0
the wind journeys,Ciro Guerra,Ibermedia Razor Film Produktion GmbH Nederlands Fonds voor de Film Cine Ojo RCN Cine Rotterdam Media Fund ZDF/Arte Hubert Bals Fund Universidad Nacional de Colombia Volya Films Ciudad Lunar Producciones Primer Plano Film Group CineMart Carboandes Cinéfondation Servientrega Gobernacion del Cesar Fondo para el Desarrollo Cinematografico World Cinema Fund,Marciano Martínez,Yull Núñez,Agustin Nieves,117.0,Drama Music,Español,Argentina Colombia Germany Netherlands,,,2009.0
the wolf of wall street,Martin Scorsese,Paramount Pictures Appian Way EMJAG Productions Red Granite Pictures Sikelia Productions,Leonardo DiCaprio,Jonah Hill,Margot Robbie,180.0,Crime Drama Comedy,Français English,United States of America,100000000.0,392000694.0,2013.0
homefront,Gary Fleder,Millennium Films Open Road Films,Jason Statham,James Franco,Izabela Vidovic,100.0,Action Thriller,English,United States of America,22000000.0,43058898.0,2013.0
cut and run,Ruggero Deodato,Racing Pictures,Lisa Blount,Leonard Mann,Richard Lynch,90.0,Adventure Horror Thriller,English Italiano,Italy,,373530.0,1985.0
cyberjack,Robert Lee,Catalyst Films International Fuji Eight Company,Michael Dudikoff,Suki Kaiser,Brion James,99.0,Action Science Fiction Thriller,English,Canada,2000000.0,,1995.0
love life,Maria Schrader,X-Filme Creative Pool Bayerischer Rundfunk (BR) Transfax Film Productions,Netta Garti,Rade Serbedzija,Tovah Feldshuh,113.0,Drama Romance,Deutsch English Français,Israel Germany,,,2007.0
marriage material,Joe Swanberg,New Wave Entertainment Comedy Dynamics,Kentucker Audley,Joe Swanberg,Kris Swanberg,55.0,Comedy,English,United States of America,,,2012.0
shadows of a hot summer,František Vláčil,Filmové studio Barrandov,Juraj Kukura,Marta Vancurová,Gustáv Valach,100.0,Thriller Drama,Český,Czech Republic,,,1978.0
scissere,Peter Mettler,Collaborative Effort Productions,Anthony Downes,Greg Krantz,Sandy MacFadyen,88.0,Drama,English,Canada,,,1982.0
7th cavalry,Joseph H. Lewis,Columbia Pictures,Randolph Scott,Barbara Hale,Jay C. Flippen,75.0,Western,English,United States of America,,,1956.0
a deeper shade of blue,Jack McCoy,unknown,Marshall Brothers,Terry Chung,Manoa Drolett,90.0,Documentary,English,unknown,,,2011.0
amen,Kim Ki-duk,Kim Ki-Duk Film,Kim Hye-na,Kim Ki-duk,Ulrich Mühe,72.0,Drama,한국어/조선말,South Korea,,,2011.0
mandela: long walk to freedom,Justin Chadwick,Distant Horizons Film Afrika Worldwide Videovision Entertainment Pathe Origin Pictures,Idris Elba,Naomie Harris,Tony Kgoroge,141.0,Drama History,English Afrikaans ,United Kingdom South Africa,35000000.0,27330000.0,2013.0
august: osage county,John Wells,Jean Doumanian Productions Smokehouse Pictures,Meryl Streep,Julia Roberts,Chris Cooper,121.0,Comedy Drama,English,United States of America,25000000.0,74188937.0,2013.0
gamera,Noriaki Yuasa,Daiei Motion Picture Company,Eiji Funakoshi,Harumi Kiritachi,Junichirô Yamashiko,80.0,Action Horror Science Fiction,日本語,Japan,,,1965.0
the tale of zatôichi,Kenji Misumi,Daiei Motion Picture Company,Shintarô Katsu,Masayo Banri,Ryûzô Shimada,96.0,Adventure Action Drama,日本語,Japan,,,1962.0
the tale of zatôichi continues,Kazuo Mori,Daiei Motion Picture Company,Shintarô Katsu,Yaeko Mizutani,Masayo Banri,72.0,Adventure Action,日本語,Japan,,,1962.0
angels sing,Tim McCanlies,When Angels Sing,Chandler Canterbury,Willie Nelson,Harry Connick Jr.,87.0,TV Movie Family Drama,English,United States of America,,,2013.0
amen,Lijo Jose Pellissery,Whitesands Media House,Fahadh Faasil,Indrajith Sukumaran,Kalabhavan Mani,165.0,Fantasy Music Romance,France,India,110000.0,270000.0,2013.0
violette,Martin Provost,TS Productions,Emmanuelle Devos,Sandrine Kiberlain,Olivier Gourmet,132.0,Drama,Français Italiano,Belgium France,,,2013.0
concrete night,Pirjo Honkasalo,Plattform Produktion Oy Bufo Ab Magic Hour Films,Juhan Ulfsak,Pauli Poranen,Teijo Eloranta,96.0,Drama,suomi,Denmark Finland Sweden,,,2013.0
breaking the girls,Jamie Babbit,Myriad Pictures,Shawn Ashmore,Madeline Zima,Agnes Bruckner,83.0,Crime Thriller,English,United States of America,,,2013.0
grave encounters 2,John Poliquin,Death Awaits Cinema Twin Engine Films Pink Buffalo Films,Reese Alexander,Stephanie Bennett,Jeffrey Bowyer-Chapman,95.0,Horror,English,Canada United States of America,,,2012.0
evangelion: 3.0 you can (not) redo,Hideaki Anno Masayuki Kazuya Tsurumaki,Studio Khara,Megumi Hayashibara,Maaya Sakamoto,Megumi Ogata,106.0,Animation Science Fiction Action Drama,日本語,Japan,,60487945.0,2012.0
my piece of the pie,Cédric Klapisch,France 2 Cinéma StudioCanal Move Movie Ce Qui Me Meut Motion Pictures C.R.R.A.V. Nord Pas de Calais,Karin Viard,Gilles Lellouche,Audrey Lamy,109.0,Drama Comedy,English Français,France,,,2011.0
fright night 2: new blood,Eduardo Rodríguez,Gaeta / Rosenzweig Films,Will Payne,Sean Power,Sacha Parkinson,99.0,Horror Comedy,English,United States of America,8000000.0,,2013.0
sweetwater,Logan Miller,Kickstart Productions Mythic International Entertainment Raindance Entertainment,Ed Harris,January Jones,Jason Isaacs,95.0,Western Thriller,English,United States of America,7000000.0,6147.0,2013.0
all is bright,Phil Morrison,Sidney Kimmel Entertainment Touchy Feely Films GreenStreet Films,Paul Rudd,Paul Giamatti,Sally Hawkins,107.0,Comedy Drama,English,United States of America,10000000.0,,2013.0
true heart,Catherine Cyran,Orion Pictures,Kirsten Dunst,Zachery Ty Bryan,August Schellenberg,92.0,Action Adventure Drama Family,English,United States of America,,,1999.0
tim's vermeer,Teller,High Delft Pictures,Colin Blakemore,David Hockney,Tim Jenison,80.0,Documentary,English,United States of America,,,2013.0
after tiller,Martha Shane Lana Wilson,Oscilloscope Laboratories,George Tiller,unknown,unknown,85.0,Documentary Drama,English,United States of America,,,2013.0
lovecraft: fear of the unknown,Frank H. Woodward,unknown,Ramsey Campbell,John Carpenter,Robin Atkin Downes,90.0,Documentary,English,United States of America,,,2008.0
stuck between stations,Brady Kiernan,RKB Pictures,Sam Rosen,Zoe Lister-Jones,Josh Hartnett,85.0,Drama Romance,English,United States of America,,,2011.0
gamera vs. barugon,Shigeo Tanaka,Daiei Studios,Kojiro Hongo,Kyôko Enami,Yuzo Hayakawa,106.0,Fantasy Action Horror Science Fiction Adventure,日本語,Japan,,,1966.0
legally blondes,Savage Steve Holland,Type A Films Marc Platt Productions Brookwell-McNamara Entertainment Metro-Goldwyn-Mayer (MGM),Milly Rosso,Becky Rosso,Christopher Cousins,86.0,Comedy,English,United States of America,,16487322.0,2009.0
american hustle,David O. Russell,Columbia Pictures Atlas Entertainment Annapurna Pictures,Christian Bale,Bradley Cooper,Amy Adams,138.0,Drama Crime,English,United States of America,40000000.0,251171807.0,2013.0
the secret life of walter mitty,Ben Stiller,New Line Cinema Ingenious Media Twentieth Century Fox Film Corporation Samuel Goldwyn Films Big Screen Productions Red Hour Films TSG Entertainment Down Productions,Ben Stiller,Kristen Wiig,Patton Oswalt,114.0,Adventure Comedy Drama Fantasy,English,United States of America,90000000.0,188133322.0,2013.0
her,Spike Jonze,Warner Bros. Annapurna Pictures,Joaquin Phoenix,Scarlett Johansson,Rooney Mara,126.0,Romance Science Fiction Drama,English,China United States of America,23000000.0,47351251.0,2013.0
new tale of zatôichi,Tokuzô Tanaka,Daiei Studios,Shintarô Katsu,Mikiko Tsubouchi,Seizaburô Kawazu,91.0,Action Drama,日本語,Japan,,,1963.0
zatôichi the fugitive,Tokuzô Tanaka,Daiei Studios,Shintarô Katsu,Miwa Takada,Masayo Banri,86.0,Drama Adventure Action,日本語,Japan,,,1963.0
robogeisha,Noboru Iguchi,unknown,Aya Kiguchi,Hitomi Hasebe,Takumi Saito,102.0,Action Comedy Horror Science Fiction,Deutsch 日本語,Japan,250000.0,,2009.0
the war between men and women,Melville Shavelson,Cinema Center Films Jalem Productions Done Four Productions,Jack Lemmon,Barbara Harris,Jason Robards,110.0,Comedy,English,United States of America,,,1972.0
the april fools,Stuart Rosenberg,Cinema Center Films Jalem Productions,Jack Lemmon,Catherine Deneuve,Peter Lawford,95.0,Drama Comedy Romance,English,United States of America,,,1969.0
captain abu raed,Amin Matalqa,GigaPix Studios Paper and Pen Films,Nadim Sawalha,Rana Sultan,Hussein Al-Sous,102.0,Drama,العربية Français Italiano,Jordan United States of America,,,2007.0
the cosmonaut,Nicolás Alcalá,Riot Cinema Collective,Katrine De Candole,Max Wrottesley,Leon Ockenden,93.0,Drama Science Fiction,English,Spain Russia,1138340.0,,2013.0
young & beautiful,François Ozon,Canal Plus FOZ Mars Films France Télévision Ciné+ Région Ile-de-France Mandarin Films France 2 Cinéma Cofimage 24 Sofica Manon 3 Palatine Étoile 10 Cofinova 9 La Banque Postale Image 6,Marine Vacth,Géraldine Pailhas,Charlotte Rampling,95.0,Drama,Français Deutsch,France,4645437.0,9757417.0,2013.0
