title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
what if,Michael Dowse,Fastnet Films Caramel Film No Trace Camping,Daniel Radcliffe,Zoe Kazan,Rafe Spall,93.0,Drama Comedy Romance,English,Canada Ireland,11000000.0,7847000.0,2013.0
ping pong,Hugh Hartford,TBS Asmik Ace Entertainment,Yosuke Kubozuka,Arata Iura,Sam Lee,80.0,Documentary,English,United Kingdom,,,2012.0
angels of sex,Xavier Villaverde,CCFBR Produções Dream Team Concept Televisión de Galicia (TVG) S.A.,Astrid Bergès-Frisbey,Lluïsa Castell,Álvaro Cervantes,105.0,Drama,Català Deutsch Español,Spain Brazil,,,2012.0
deathsport,Roger Corman Nicholas Niciphor Allan Arkush,New World Pictures,David Carradine,Claudia Jennings,Richard Lynch,82.0,Action Thriller Science Fiction,English,United States of America,,,1978.0
unfinished sky,Peter Duncan,New Holland Pictures IDTV Film,William McInnes,Monic Hendrickx,Bille Brown,94.0,Romance Drama,English,Australia,,,2007.0
the history of future folk,Jeremy Kipp Walker John Mitchell,unknown,Nils d'Aulaire,Jay Klaitz,Julie Ann Emery,86.0,Comedy Science Fiction Music,English,United States of America,,,2012.0
prisoners,Denis Villeneuve,Alcon Entertainment Madhouse Entertainment 8:38 Productions,Hugh Jackman,Jake Gyllenhaal,Paul Dano,153.0,Drama Thriller Crime,English,United States of America,46000000.0,122126687.0,2013.0
out of the furnace,Scott Cooper,Appian Way Scott Free Productions Relativity Media Energy Entertainment Red Granite Pictures,Christian Bale,Zoe Saldana,Woody Harrelson,116.0,Thriller Drama Crime,English,United States of America,22000000.0,15400000.0,2013.0
the conspiracy,Christopher MacBride,Resolute Films and Entertainment,Aaron Poole,James Gilbert,Ian Anderson,85.0,Horror Thriller,English,Canada,1500000.0,,2012.0
good vibrations,Lisa Barros D'Sa Glenn Leyburn,unknown,Richard Dormer,Jodie Whittaker,Liam Cunningham,97.0,Music Drama,English,Ireland United Kingdom,,,2012.0
austenland,Jerusha Hess,Fickle Fish Films Moxie Pictures,Keri Russell,J. J. Feild,Bret McKenzie,97.0,Comedy Romance,English,United Kingdom United States of America,4900000.0,2159041.0,2013.0
insidious: chapter 2,James Wan,Sony Pictures FilmDistrict,Patrick Wilson,Rose Byrne,Ty Simpkins,106.0,Horror Thriller,English ภาษาไทย,United States of America,5000000.0,161000000.0,2013.0
the ultimate life,Michael Landon Jr.,unknown,Peter Fonda,Bill Cobbs,Ali Hillis,105.0,Drama Romance,English,unknown,,,2013.0
rush,Ron Howard,Revolution Films Working Title Films Cross Creek Pictures Exclusive Media Group Double Negative,Daniel Brühl,Chris Hemsworth,Olivia Wilde,123.0,Drama Action,English Deutsch Italiano Français,Germany United Kingdom,38000000.0,90247624.0,2013.0
vizontele,Yılmaz Erdoğan,unknown,Yılmaz Erdoğan,Demet Akbag,Altan Erkekli,110.0,Comedy Drama,Turkish,Turkey,,,2001.0
this is martin bonner,Chad Hartigan,600 West Productions Stay Glorious,Paul Eenhoorn,Richmond Arquette,Sam Buchanan,83.0,Drama,English,United States of America,,,2013.0
the family,Luc Besson,Canal Plus TF1 Films Production Grive Productions EuropaCorp Relativity Media TF1 Malavita,Robert De Niro,Michelle Pfeiffer,Dianna Agron,111.0,Crime Comedy Action,English,France United States of America,30000000.0,36894225.0,2013.0
the crimson petal and the white,Marc Munden,unknown,Romola Garai,Chris O'Dowd,Amanda Hale,236.0,Romance Drama,English,unknown,,,2011.0
almost kings,Philip G. Flores,Aqueous Entertainment,Billy Campbell,Portia Doubleday,Haley Ramm,93.0,Drama,English,United States of America,,,2010.0
high on crack street: lost lives in lowell,Maryann DeLeo Richard Farrell,DCTV,Dick Eklund,Jon Alpert,Mickey O'Keefe,60.0,Documentary,English,United States of America,,,1995.0
king lines,Josh Lowell Peter Mortimer,Sender Films,Chris Sharma,Melissa LaCasse,Tony Lamprecht,55.0,Adventure Documentary,Español English,Spain United States of America,250000.0,,2007.0
short term 12,Destin Cretton,Traction Media Animal Kingdom,Brie Larson,John Gallagher Jr.,Kaitlyn Dever,96.0,Drama,English,United States of America,1000000.0,1600000.0,2013.0
at any price,Ramin Bahrani,Killer Films Treehouse Pictures,Dennis Quaid,Zac Efron,Kim Dickens,105.0,Drama,English,United States of America,,,2012.0
i was a teenage zombie,John Elias Michalakis,Periclean Productions,Michael Rubin,Steve McCoy,George Seminara,91.0,Comedy Horror,English,United States of America,,,1987.0
joy of sex,Martha Coolidge,Paramount Pictures Cinema Group Ventures,Michelle Meyrink,Cameron Dye,Colleen Camp,93.0,Comedy Romance,English,United States of America,5000000.0,4463841.0,1984.0
just one of the girls,Michael Keusch,Entertainment Securities,Corey Haim,Nicole Eggert,Cameron Bancroft,91.0,Comedy,English,Canada United States of America,,,1993.0
aurora borealis,James C.E. Burke,Nordic Productions Filmteam Kft.,Joshua Jackson,Donald Sutherland,Juliette Lewis,109.0,Drama Romance,English,United States of America Canada,,,2005.0
badman's territory,Tim Whelan,RKO Radio Pictures,Randolph Scott,George 'Gabby' Hayes,Ann Richards,97.0,Action Western,English,United States of America,,,1946.0
the milky way,Leo McCarey,Paramount Pictures,Harold Lloyd,Adolphe Menjou,Verree Teasdale,89.0,Comedy,English,United States of America,,,1936.0
imaginary witness: hollywood and the holocaust,Daniel Anker,Anker Productions Inc.,Gene Hackman,Norma Barzman,Michael Berenbaum,92.0,Documentary History,English,United States of America,,,2004.0
eminem aka,Mike Corbera,unknown,Anthony 'Treach' Criss,Debbie Mathers,Todd Nelson,75.0,Documentary,English,unknown,,,2004.0
salinger,Shane Salerno,The Story Factory,Philip Seymour Hoffman,Edward Norton,John Cusack,120.0,Documentary,English,United States of America,2000000.0,650675.0,2013.0
tears of steel,Ian Hubert,Blender Foundation,Derek de Lint,Sergio Hasselbaink,Vanja Rukavina,12.0,Science Fiction,English,Netherlands,,,2012.0
the jerk theory,Scott S. Anderson,PolarStar Entertainment Polarstar Pictures,Josh Henderson,Tom Arnold,Jenna Dewan,93.0,Comedy,English,United States of America,,,2009.0
jungleground,Don Allan,unknown,Roddy Piper,Torri Higginson,Rachel Wilson,0.0,Action Thriller,English,unknown,,,1995.0
table no. 21,Aditya Datt,Next Gen Films,Paresh Rawal,Rajeev Khandelwal,Tina Desai,0.0,Adventure Thriller,Hindi,India,,,2013.0
paradise: faith,Ulrich Seidl,Ulrich Seidl Filmproduktion Tatfilm Coproduction Office,Maria Hofstätter,Nabil Saleh,Natalya Baranova,113.0,Drama,العربية Deutsch,Austria Germany France,,6508.0,2012.0
the human family tree,Chad Cohen,National Geographic Television,Kevin Bacon,unknown,unknown,90.0,Documentary,English,United States of America,,,2009.0
the story of maths,Denis van Waerebeke,ARTE,Alan Turing,Rachel Williams,Paul Bandey,240.0,Documentary,English,Germany France,,,2008.0
end of the line,Maurice Devereaux,Maurice Devereaux Productions,Ilona Elkin,Nicolas Wright,Tim Rozon,95.0,Horror Thriller,English,Canada,,,2007.0
the last run,Jonathan Segal,Metro-Goldwyn-Mayer,Fred Savage,Amy Adams,Erinn Bartlett,97.0,Comedy Drama Romance,English,United States of America,,,2004.0
the wet parade,Victor Fleming,Metro-Goldwyn-Mayer (MGM),Dorothy Jordan,Lewis Stone,Neil Hamilton,118.0,Drama History Romance,English,United States of America,,,1932.0
collision course,Lewis Teague,Blue Sky Studios 20th Century Fox Animation 20th Century Fox,Jay Leno,Pat Morita,Ernie Hudson,100.0,Action Comedy,English Deutsch 日本語,United States of America,105000000.0,408579038.0,1988.0
post tenebras lux,Carlos Reygadas,No Dream Cinema Mantarraya Producciones Le Pacte ARTE France Cinéma Fondo para la Producción Cinematográfica de Calidad The Match Factory Ticoman Topkapi Films,Adolfo Jimenez Castro,Willebaldo Torres,Rut Reygadas,115.0,Drama,Español,Mexico France Netherlands,,,2012.0
farah goes bang,Meera Menon,unknown,Nikohl Boosheri,Kandis Erickson,Kiran Deol,92.0,Comedy,English,unknown,,,2013.0
the to do list,Maggie Carey,3 Arts Entertainment The Mark Gordon Company,Aubrey Plaza,Johnny Simmons,Bill Hader,104.0,Comedy Romance,English,United States of America,1500000.0,3566225.0,2013.0
dragon day,Jeffrey Travis,Burning Myth Productions Matter Media Studios,Ethan Flower,Åsa Wallander,Jenn Gotzon,96.0,Drama Science Fiction Thriller,English,United States of America,,,2013.0
the wedding party,Brian De Palma Wilford Leach Cynthia Munroe,Oudine Productions,Valda Setterfield,Raymond McNally,John Braswell,92.0,Comedy Romance,English,United States of America,,43.0,1969.0
the unspeakable act,Dan Sallitt,Static Prods.,Tallie Medel,Sky Hirschkron,Aundrea Fares,91.0,Drama,English,United States of America,,,2012.0
shakma,Tom Logan Hugh Parks,Castle Hill Productions Quest Entertainment,Christopher Atkins,Amanda Wyss,Ari Meyers,101.0,Horror,Deutsch 日本語,United States of America,,,1990.0
the champion,Charlie Chaplin,The Essanay Film Manufacturing Company,Charlie Chaplin,Edna Purviance,Ernest Van Pelt,33.0,Comedy,English,United States of America,,,1915.0
a jitney elopement,Charlie Chaplin,The Essanay Film Manufacturing Company,Charlie Chaplin,Edna Purviance,Ernest Van Pelt,33.0,Comedy,English,United States of America,,,1915.0
the factory,Morgan O'Neill,StudioCanal Dark Castle Entertainment Silver Pictures,John Cusack,Jennifer Carpenter,Mae Whitman,108.0,Crime Thriller Mystery,English,United States of America,25000000.0,,2012.0
peacetime,Daniel Filho,Lereby Productions Globo Filmes,Dan Stulbach,Tony Ramos,Daniel Filho,80.0,Drama,Português,Brazil,,,2009.0
saint joan,Otto Preminger,Wheel Productions,Jean Seberg,Richard Widmark,Richard Todd,110.0,History Drama,English,United States of America United Kingdom,,,1957.0
hawking,Stephen Finnigan,Channel 4 Television PBS,Stephen Hawking,Alice Eve,Michael Brandon,86.0,Documentary,English,United Kingdom,,,2013.0
pig hunt,James Isaac,Epic Pictures Group,Travis Aaron Wade,Tina Huang,Howard Johnson Jr.,100.0,Action Horror Thriller,English,United States of America,6000000.0,,2008.0
officer down,Brian A Miller,Jeff Most Productions,Stephen Lang,David Boreanaz,Dominic Purcell,98.0,Crime Drama,English,United States of America,12000000.0,,2013.0
princess protection program,Allison Liddi-Brown,Disney Channel,Selena Gomez,Demi Lovato,Jamie Chung,89.0,Comedy Drama Family,English Français,United States of America,,,2009.0
the cat's-paw,Sam Taylor,The Harold Lloyd Corporation,Harold Lloyd,Una Merkel,George Barbier,102.0,Comedy,English,United States of America,,,1934.0
his regeneration,Gilbert M. Anderson,The Essanay Film Manufacturing Company,Gilbert M. Anderson,Lee Willard,Marguerite Clayton,15.0,Western,unknown,United States of America,,,1915.0
mabel at the wheel,Mack Sennett Mabel Normand,Keystone Film Company,Charlie Chaplin,Mabel Normand,Harry McCoy,18.0,Comedy,English,United States of America,,,1914.0
grand masti,Indra Kumar,Maruti International,Ritesh Deshmukh,Vivek Oberoi,Aftab Shivdasani,140.0,Comedy Drama Romance,हिन्दी,India,5500000.0,47000000.0,2013.0
battle of the year,Benson Lee,Screen Gems,Josh Holloway,Josh Peck,Chris Brown,110.0,Music Drama,English,United States of America,20000000.0,16549477.0,2013.0
louis theroux: twilight of the porn stars,Jason Massot,BBC,Louis Theroux,Ben English,Brandy Aniston,60.0,Documentary,English,United Kingdom,,,2012.0
"nightmares in red, white and blue",Andrew Monument,Lux Digital Pictures,Lance Henriksen,Larry Cohen,Joe Dante,96.0,Documentary Horror,English,United States of America,,,2009.0
the naked civil servant,Jack Gold,Thames Television,John Hurt,John Rhys-Davies,Colin Higgins,77.0,Drama,English,United Kingdom,,,1975.0
an englishman in new york,Richard Laxton,Leopard Drama,John Hurt,Denis O'Hare,Jonathan Tucker,75.0,Drama,English,United Kingdom,,,2009.0
the dragonphoenix chronicles: indomitable,Thanos Kermitsis,Avalon Productions,Thanos Kermitsis,Yannis Rubus Rubulias,Constantina Georganta,120.0,Adventure Action Fantasy,ελληνικά,Greece,14000.0,,2014.0
bandit's silver angel,Hal Needham,unknown,Brian Bloom,Brian Krause,Scott Bloom,0.0,Comedy Action,English,unknown,,,1994.0
off beat,Michael Dinner,Touchstone Pictures,Judge Reinhold,Meg Tilly,Cleavant Derricks,92.0,Comedy,English,United States of America,10000000.0,4842778.0,1986.0
out on a limb,Francis Veber,Universal Pictures,Matthew Broderick,Jeffrey Jones,Heidi Kling,82.0,Comedy,English,unknown,11000000.0,1659542.0,1992.0
inescapable,Ruba Nadda,IFC Films Myriad Pictures Alliance Films,Alexander Siddig,Joshua Jackson,Marisa Tomei,93.0,Thriller Romance,العربية English,Canada Germany South Africa,,,2012.0
afternoon delight,Jill Soloway,72 Productions,Kathryn Hahn,Juno Temple,Josh Radnor,95.0,Comedy Drama,English,United States of America,,,2013.0
casting by,Tom Donahue,First Run Features Our8's CreativeChaos Genmaicha Tashtego Films,Jeff Bridges,Robert De Niro,Robert Duvall,89.0,Documentary,English,Canada,,22497.0,2012.0
the notebook,János Szász,Amour Fou Filmproduktion Hungarian Motion Picture Fund Hunnia Filmstúdió Medienboard Berlin-Brandenburg Filmfonds Wien Programme MEDIA de la Communauté Européenne Mitteldeutsche Medienförderung (MDM) Centre National de la Cinématographie (CNC),András Gyémánt,László Gyémánt,Molnár Piroska,112.0,Drama War,Deutsch Magyar,Hungary,29000000.0,66559.0,2013.0
repeaters,Carl Bessai,Rampart Films Raven West Films Ltd. Resonance Film & Video,Dustin Milligan,Amanda Crew,Richard de Klerk,89.0,Science Fiction Thriller Drama,English,Canada,1600000.0,,2010.0
the pit,Lew Lehman,Amulet Pictures,Sammy Snyders,Jeannie Elias,Sonja Smits,97.0,Horror Mystery Thriller,English,Canada,1000000.0,,1981.0
barbed wire,George Archainbaud,Columbia Pictures Gene Autry Productions,Gene Autry,Champion,Anne James,61.0,Music Western,English,United States of America,,,1952.0
bare knuckles,Don Edmonds,Mustang Films,Jeanette Roxborough,Martin Kove,Louis Mandylor,0.0,Action Adventure Drama Thriller,English,United States of America,,,2010.0
karate-robo zaborgar,Noboru Iguchi,Nikkatsu King Record Co. T-Joy Denjin Zaborger Film Partners Sushi Typhoon,Akira Emoto,Itsuji Itao,Asami,114.0,Action Science Fiction,日本語,Japan,3000000.0,162288.0,2011.0
supporting characters,Daniel Schechter,unknown,Alex Karpovsky,Tarik Lowe,Arielle Kebbel,87.0,Drama Comedy,English,unknown,,,2012.0
alps,Yorgos Lanthimos,"Marni Film Cactus Three Nova Hellenic Radio & Television (ERT) Faliro House Productions Feelgood Entertainment Haos Film Avion Films Bousis Film Company, The Queen Street Partners",Aris Servetalis,Johnny Vekris,Ariane Labed,93.0,Drama,ελληνικά,Greece Canada France United States of America,,,2011.0
synth britannia,Benjamin Whalley,BBC Four,Vince Clarke,Martin Gore,Gary Numan,88.0,Documentary Music,English,United Kingdom,,,2009.0
ruins,Zoe Mavroudi,OmniaTV Unfollow Magazine,Kostas Farmakidis,Ourania Georgiou,Marianella Kloka,57.0,Documentary,ελληνικά English,Greece United Kingdom,25000.0,,2013.0
world without end,Edward Bernds,Allied Artists Pictures,Hugh Marlowe,Nancy Gates,Nelson Leigh,80.0,Science Fiction,English,United States of America,,,1956.0
barricade,Andrew Currie,WWE Studios,Eric McCormack,Jody Thompson,Conner Dwelly,82.0,Horror Mystery Thriller,English,Canada United States of America,,,2012.0
killers from space,W. Lee Wilder,Planet Filmplays,Peter Graves,Barbara Bestar,James Seay,71.0,Horror Science Fiction,English,United States of America,,,1954.0
the monster that challenged the world,Arnold Laven,Gramercy Pictures,Tim Holt,Audrey Dalton,Mimi Gibson,84.0,Horror Science Fiction,English,United States of America,200000.0,,1957.0
frog dreaming,Brian Trenchard-Smith,Middle Reef,Henry Thomas,Tony Barry,Rachel Friend,93.0,Drama Adventure Family,English,Australia,,,1986.0
rocaterrania,Brett Ingram,Bright Eye Pictures,Renaldo Kuhler,unknown,unknown,74.0,Fantasy Documentary,English,United States of America,,,2009.0
bastards,Claire Denis,Pandora Filmproduktion Wild Bunch Canal+ Arte France Cinéma Ciné+ ZDF/Arte Région Ile-de-France Centre National du Cinéma et de L'image Animée (CNC) Alcatraz Film Palatine Étoile 10 Soficinéma 9 Indéfilms,Vincent Lindon,Chiara Mastroianni,Julie Bataille,100.0,Drama,English Français,France Germany,,12247.0,2013.0
talking funny,John Moffitt,unknown,Jerry Seinfeld,Louis C.K.,Chris Rock,50.0,Comedy,English,United States of America,,,2011.0
nebraska,Alexander Payne,Paramount Vantage Bona Fide Productions,Bruce Dern,Will Forte,Bob Odenkirk,115.0,Drama Adventure,English Español,United States of America,12000000.0,17654912.0,2013.0
saint,Dick Maas,Parachute Pictures TDMP,Huub Stapel,Egbert Jan Weeber,Caro Lenssen,85.0,Horror Comedy,Deutsch Nederlands,Netherlands,,,2010.0
amsterdamned,Dick Maas,First Floor Features,Huub Stapel,Monique van de Ven,Serge-Henri Valcke,105.0,Action Horror Thriller,普通话 English Español Nederlands,Netherlands,98003.0,,1988.0
enough said,Nicole Holofcener,Fox Searchlight Pictures,Julia Louis-Dreyfus,Catherine Keener,James Gandolfini,93.0,Comedy Drama Romance,English,United States of America,,25288872.0,2013.0
don jon,Joseph Gordon-Levitt,Voltage Pictures Ram Bergman Productions HitRecord Films,Joseph Gordon-Levitt,Scarlett Johansson,Julianne Moore,90.0,Romance Comedy Drama,English,United States of America,6000000.0,,2013.0
scatter my ashes at bergdorf's,Matthew Miele,unknown,William Fichtner,Mary-Kate Olsen,Ashley Olsen,93.0,Documentary,English Italiano,unknown,,,2013.0
zambezia,Wayne Thornley,Industrial Development Corporation of South Africa 120dB Films The Department of Trade and Industry of South Africa Cinema Management Group The National Film and Video Foundation of SA Wonderful Works Triggerfish Animation,Jeremy Suarez,Samuel L. Jackson,Abigail Breslin,83.0,Comedy Animation Adventure Family,English,South Africa,20000000.0,,2012.0
