title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
whirlpool,Otto Preminger,Twentieth Century Fox Film Corporation,Gene Tierney,Richard Conte,José Ferrer,98.0,Drama Thriller Crime,English,United States of America,,,1949.0
little lili,Claude Miller,Cinémaginaire Inc. Les Films Alain Sarde,Nicole Garcia,Robinson Stévenin,Ludivine Sagnier,104.0,Drama Romance Foreign,Français,France Canada,,,2003.0
didier,Alain Chabat,Renn Productions TF1 Films Production Canal+ Chez Wam Katharina,Jean-Pierre Bacri,Alain Chabat,Isabelle Gélinas,104.0,Comedy,Français,France,11000000.0,,1997.0
grande école,Robert Salis,France 2 Cinéma,Gregori Baquet,Jocelyn Quivrin,Alice Taglioni,110.0,Comedy Drama Romance,Français,France,,,2004.0
fat people,Daniel Sánchez Arévalo,Tesela P.C.,Verónica Sánchez,Antonio de la Torre,Roberto Enríquez,114.0,Drama Comedy,Español,Spain,,1990753.0,2009.0
this happy breed,David Lean,Cineguild Two Cities Films,Robert Newton,Celia Johnson,Amy Veness,115.0,Comedy Drama,English,United Kingdom,,,1944.0
yella,Christian Petzold,Schramm Film Koerner & Weber Medienboard Berlin-Brandenburg GmbH Zweites Deutsches Fernsehen (ZDF) ARTE,Nina Hoss,Devid Striesow,Hinnerk Schönemann,89.0,Drama Romance,Deutsch,Germany,3000000.0,,2007.0
destricted,Gaspar Noé Larry Clark Marco Brambilla Matthew Barney Richard H. Prince Marina Abramović Sam Taylor-Johnson Cecily Brown Sante D'Orazio Marilyn Minter Tunga,Offhollywood Digital,August Knight,Angela Stone,Nancy Vee,116.0,Documentary Drama,English,United Kingdom United States of America,,,2006.0
culloden,Peter Watkins,British Broadcasting Corporation (BBC),Olivier Espitalier-Noel,George McBean,Robert Oates,69.0,War Documentary Drama History,English ,United Kingdom,,,1964.0
distant thunder,Satyajit Ray,Balaka Movies,Soumitra Chatterjee,Bobita,Sandhya Roy,101.0,Foreign,বাংলা,India,8000000.0,156188.0,1973.0
out of mind: the stories of h.p. lovecraft,Raymond Saint-Jean,unknown,Christopher Heyerdahl,Art Kitching,Michael Sinelnikoff,56.0,Horror Fantasy TV Movie,English,Canada,,,1998.0
cool air,Albert Pyun,unknown,Morgan Weisser,Jenny Dare Paulin,Crystal Laws Green,88.0,Horror,English,United States of America,1.0,,2006.0
the rain people,Francis Ford Coppola,American Zoetrope Warner Brothers/Seven Arts,James Caan,Shirley Knight,Robert Duvall,101.0,Drama,English,United States of America,,,1969.0
i even met happy gypsies,Aleksandar Petrović,Avala Film Mokép,Bekim Fehmiu,Olivera Katarina,Velimir „Bata“ Živojinović,94.0,Drama,Srpski,Yugoslavia,,,1967.0
endgame,Pete Travis,Film Afrika Worldwide,Amelia Bullmore,Chiwetel Ejiofor,William Hurt,109.0,Crime Drama,Afrikaans English ,United Kingdom,22000000.0,,2009.0
dead air,Corbin Bernsen,Team Cherokee Productions Antibody Films,Bill Moseley,Patricia Tallman,Navid Negahban,90.0,Horror Science Fiction Thriller,English,United States of America,,,2009.0
the island of dr. moreau,Don Taylor,New Line Cinema,Burt Lancaster,Michael York,Nigel Davenport,99.0,Science Fiction,English,United States of America,40000000.0,49627779.0,1977.0
the rolling stones: stones in exile,Stephen Kijak,unknown,Mick Jagger,Keith Richards,Mick Taylor,151.0,Documentary Music,English,unknown,,,2010.0
les cousins,Claude Chabrol,AJYM-Films,Gérard Blain,Jean-Claude Brialy,Juliette Mayniel,112.0,Drama,Français Deutsch,France,,,1959.0
dynamite girl,Valentin Vaala,O Quadro,Lea Joutseno,William Markus,Tapio Nurkka,73.0,Comedy,suomi,Finland,,,1944.0
gumshoe,Stephen Frears,Columbia Pictures Corporation Memorial Enterprises,Albert Finney,Billie Whitelaw,Frank Finlay,88.0,Drama Comedy Crime Mystery Thriller,English,United Kingdom,,,1971.0
agallas,Andrés Luque Samuel Martín Mateos,unknown,Hugo Silva,Carmelo Gómez,Carlos Sante,99.0,Thriller Drama,Español,Spain,,,2009.0
salvador (puig antich),Manuel Huerga,Future Film Group Mediapro,Daniel Brühl,Tristán Ulloa,Leonardo Sbaraglia,137.0,Drama History,Català Español,Spain,,,2006.0
slam dunk ernest,John R. Cherry III,unknown,Jim Varney,Kareem Abdul-Jabbar,Richard Leacock,93.0,Comedy Drama Family Romance,English,United States of America,,,1995.0
secrets of women,Ingmar Bergman,Svensk Filmindustri (SF),Anita Björk,Eva Dahlbeck,Maj-Britt Nilsson,107.0,Drama Comedy,Français svenska,Sweden,,,1952.0
romance on the high seas,Michael Curtiz,Michael Curtiz Productions Warner Bros.,Jack Carson,Janis Paige,Don DeFore,99.0,Comedy Music Romance,English Português Español,United States of America,2532000.0,3225000.0,1948.0
empire of dreams: the story of the star wars trilogy,Kevin Burns Edith Becker,Lucasfilm Fox Television Studios Prometheus Entertainment,Robert Clotworthy,Kenny Baker,Jim Bloom,151.0,Documentary,English,United States of America,,,2004.0
south park: imaginationland,Trey Parker,Comedy Central Paramount Home Entertainment South Park Studios,Trey Parker,Matt Stone,Adrien Beard,67.0,Animation Comedy,English,United States of America,,,2008.0
marie and bruce,Tom Cairns,New Films International,Julianne Moore,Matthew Broderick,Bob Balaban,90.0,Comedy Romance,English,United States of America,,,2004.0
the intern,Michael Lange,Warner Bros. Pictures RatPac Entertainment Waverly Films,Dominique Swain,Ben Pullen,Peggy Lipton,90.0,Comedy,English,United States of America,35000000.0,194564672.0,2000.0
kurt cobain: about a son,AJ Schnack,Sidetrack Films,Kurt Cobain,unknown,unknown,96.0,Documentary Music,English,United States of America,,,2006.0
horror business,Christopher P. Garetano,unknown,Ron Atkins,John Bloom,Mark Borchardt,82.0,Documentary,English,United States of America,15000.0,,2005.0
hold back the dawn,Mitchell Leisen,Paramount Pictures,Charles Boyer,Olivia de Havilland,Paulette Goddard,125.0,Drama Romance,English Español,United States of America,,,1941.0
the gazebo,George Marshall,Metro-Goldwyn-Mayer (MGM) Avon Productions (II),Glenn Ford,Debbie Reynolds,John McGiver,100.0,Comedy Crime,Español English,United States of America,,,1959.0
9/11: the twin towers,Richard Dale,unknown,Harry Pritchett,Suzette Llewellyn,Eleanor Matsuura,98.0,Documentary,Français,United States of America,,,2006.0
we stand alone together,Mark Cowen,Cowen/Richter Productions,James Alley Jr.,Roderick Bain,James Alley Jr.,78.0,War Documentary,English,United States of America,,,2001.0
predators,Nimród Antal,Twentieth Century Fox Film Corporation Davis Entertainment Dune Entertainment III Troublemaker Studios,Topher Grace,Alice Braga,Laurence Fishburne,107.0,Action Science Fiction Adventure Thriller,English Español Pусский,United States of America,40000000.0,126248813.0,2010.0
far north,Asif Kapadia,Ingenious Film Partners Soficinéma Celluloid Dreams Le Bureau Cofinova 3 Dreamachine Film4 The Bureau Natixis Coficiné PJB Picture Company,Michelle Yeoh,Michelle Krusiec,Sean Bean,89.0,Drama Thriller Romance Crime,English Pусский,France United Kingdom,,,2007.0
"manson, my name is evil",Reginald Harkema,New Real Films 2077883 Ontario,Kristen Hager,Gregory Smith,Ryan Robbins,85.0,Comedy Crime Drama,English,Canada,,,2009.0
thank your lucky stars,David Butler,Warner Bros.,Humphrey Bogart,Eddie Cantor,Bette Davis,127.0,Comedy Music,English,United States of America,1568000.0,3621000.0,1943.0
the fixer,John Frankenheimer,John Frankenheimer Productions Inc. Edward Lewis Productions,Alan Bates,Dirk Bogarde,Georgia Brown,132.0,Drama Crime Mystery,English,United Kingdom,,,1968.0
when you're strange,Tom DiCillo,Wolf Films Strange Pictures,John Densmore,Robby Krieger,Ray Manzarek,86.0,Documentary Music,English,United States of America,,,2009.0
the flight that fought back,Bruce Goodison,Discovery Channel,Greg Benson,Toni M. Youngblood,Jason LeGrande,95.0,Documentary Drama,English,United States of America,,,2004.0
hell and high water,Samuel Fuller,Twentieth Century Fox Film Corporation,Richard Widmark,Bella Darvi,Victor Francen,103.0,Action Thriller War,English,United States of America,1870000.0,,1954.0
young bess,George Sidney,Metro-Goldwyn-Mayer (MGM),Jean Simmons,Stewart Granger,Deborah Kerr,112.0,Drama History Romance,English,United States of America,,,1953.0
despicable me,Pierre Coffin Chris Renaud,Universal Pictures Illumination Entertainment,Steve Carell,Jason Segel,Russell Brand,95.0,Animation Family,English,United States of America,69000000.0,543513985.0,2010.0
so proudly we hail,Mark Sandrich,Paramount Pictures,Claudette Colbert,Paulette Goddard,Veronica Lake,126.0,War,English,United States of America,,,1943.0
31 north 62 east,Tristan Loraine,Fact Not Fiction Films,Heather Peace,Lee Godfrey,Aurélie Bargème,121.0,Thriller,English,United Kingdom,3100000.0,,2009.0
irene in time,Henry Jaglom,unknown,Tanna Frederick,Andrea Marcovicci,Victoria Tennant,95.0,Comedy Drama Romance,English,United States of America,2000000.0,,2009.0
captains of the clouds,Michael Curtiz,Warner Bros.,James Cagney,Dennis Morgan,Brenda Marshall,114.0,Action Drama War,English,United States of America,,,1942.0
the front line,David Gleeson,Wide Eye Films,Eriq Ebouaney,James Frain,Gerard McSorley,93.0,Action Drama Foreign Thriller,English,South Korea,10000000.0,,2006.0
the girl of the golden west,Robert Z. Leonard,Metro-Goldwyn-Mayer (MGM),Jeanette MacDonald,Nelson Eddy,Walter Pidgeon,121.0,Romance Western,English,United States of America,15110.0,102224.0,1938.0
sweethearts,W.S. Van Dyke,Metro-Goldwyn-Mayer (MGM),Jeanette MacDonald,Nelson Eddy,Frank Morgan,114.0,Music Comedy,English,United States of America,,,1938.0
inception,Christopher Nolan,Legendary Pictures Warner Bros. Syncopy,Leonardo DiCaprio,Joseph Gordon-Levitt,Ellen Page,148.0,Action Thriller Science Fiction Mystery Adventure,English,United Kingdom United States of America,160000000.0,825532764.0,2010.0
grown ups,Dennis Dugan,Columbia Pictures Happy Madison Productions Relativity Media,Adam Sandler,Salma Hayek,Maria Bello,102.0,Comedy,English,United States of America,80000000.0,271430189.0,2010.0
thirst,Jeffery Scott Lando,F.G. Film Productions New South Wales Film Corp. Victorian Film,Lacey Chabert,Tygh Runyan,Mercedes McNab,91.0,Drama Foreign Horror Thriller,English,United States of America,,,2010.0
the sorcerer's apprentice,Jon Turteltaub,Walt Disney Pictures Jerry Bruckheimer Films Saturn Films Broken Road Productions Junction Entertainment,Nicolas Cage,Jay Baruchel,Monica Bellucci,109.0,Fantasy Adventure Action Comedy Drama,English,United States of America,150000000.0,215283742.0,2010.0
tokyo zombie,Sakichi Satô,unknown,Tadanobu Asano,Erika Okuda,Arata Furuta,103.0,Comedy Horror,日本語,Japan,,,2005.0
swedish auto,Derek Sieg,Albemarle Films Evil Number 30 Productions Wildcat Hollow,Lukas Haas,January Jones,Brianne Davis,97.0,Drama Romance,English,United States of America,,,2006.0
creepshow 3,Ana Clavell James Glenn Dudelson,Creepy Film Productions,Stephanie Pettee,Justin Smith,Roy Abramsohn,104.0,Horror Science Fiction,English Pусский Español,United States of America,,,2007.0
knight and day,James Mangold,Tree Line Films Twentieth Century Fox Film Corporation Dune Entertainment Regency Enterprises Pink Machine,Tom Cruise,Cameron Diaz,Peter Sarsgaard,109.0,Action Comedy,English Deutsch Español,United States of America,117000000.0,261930431.0,2010.0
the greatest,Shana Feste,Irish Dreamtime Silverwood Films Tax Credit Finance Oceana Media Finance Barbarian Films,Pierce Brosnan,Susan Sarandon,Carey Mulligan,99.0,Drama,English,United States of America,6000000.0,1344544.0,2009.0
roadracers,Robert Rodriguez,Spelling Films International,David Arquette,Salma Hayek,John Hawkes,95.0,Action TV Movie Drama,English,United States of America,1000000.0,,1994.0
raincoat,Rituparno Ghosh,Shree Venkatesh Films,Aishwarya Rai Bachchan,Ajay Devgn,Annu Kapoor,120.0,Drama Romance,हिन्दी,India,,,2004.0
the fastest gun alive,Russell Rouse,Metro-Goldwyn-Mayer,Glenn Ford,Jeanne Crain,Broderick Crawford,89.0,Drama Western,English,United States of America,,,1956.0
nightwatching,Peter Greenaway,MEDIA Programme of the European Union Kasander Film Company UK Film Council Polish Film Institute Wales Creative IP Fund Odeon Films Netherland Filmfund ContentFilm International Aria Films No Equal Entertainment Rotterdams Fonds voor de Film en Audiovisuele Media Gremi Film Production Yeti Films,Martin Freeman,Emily Holmes,Eva Birthistle,135.0,Drama History,English Français Magyar,Canada Netherlands Poland United Kingdom,,,2007.0
fear city,Abel Ferrara,Twentieth Century Fox Film Corporation Castle Hill Productions Rebecca Productions Zupnik-Curtis Enterprises,Tom Berenger,Billy Dee Williams,Jack Scalia,95.0,Drama Crime Mystery Thriller,English,United States of America,,,1984.0
sade,Benoît Jacquot,Canal+ Alicéléo Cofimage 11 RIDICULOUS Pictures,Daniel Auteuil,Marianne Denicourt,Jeanne Balibar,100.0,History Drama Crime,Français,France,,,2000.0
the phantom,Paolo Barzman,Muse Entertainment Enterprises Syfy RHI Entertainment,Ryan Carnes,Sandrine Holt,Jean Marchand,176.0,Science Fiction Action,English,United States of America Canada,45000000.0,17300889.0,2009.0
the karate kid,Harald Zwart,Columbia Pictures Jerry Weintraub Productions China Film Group Overbrook Entertainment,Jaden Smith,Jackie Chan,Taraji P. Henson,140.0,Action Adventure Drama Family,普通话 English,China United States of America,40000000.0,357852395.0,2010.0
the good guy,Julio DePietro,Belladonna Productions Whitest Pouring Films,Alexis Bledel,Colin Egglesfield,Anna Chlumsky,90.0,Comedy Romance,Pусский,United States of America,3200000.0,100688.0,2009.0
like minds,Gregory J. Read,Australian Film Finance Corporation (AFFC) Bluewater Pictures Lumina Films,Eddie Redmayne,Tom Sturridge,Toni Collette,110.0,Mystery Thriller Crime Horror,English,United Kingdom Australia,8000000.0,,2006.0
the yellow handkerchief,Udayan Prasad,area japan,William Hurt,Maria Bello,Kristen Stewart,102.0,Drama Romance,English,United States of America,15000000.0,317000.0,2008.0
comrades,Bill Douglas,Skreba Films David Hannay Productions Film Four International National Film Finance Corporation (NFFC) Curzon Film Distributors,Keith Allen,Phil Davis,Joanna David,183.0,Drama,English,United Kingdom,,,1987.0
snake-crane secret,Wu Ma,unknown,Dorian Tan Tao-Liang,Meng Fei,Dean Shek,0.0,Action,English,Taiwan,,,1978.0
yumeji,Seijun Suzuki,Genjiro Arato Office,Kenji Sawada,Tomoko Mariya,Masumi Miyazaki,128.0,Drama Thriller Foreign,日本語,Japan,,,1991.0
zigeunerweisen,Seijun Suzuki,Art Theatre Guild Little More Co.,Yoshio Harada,Naoko Ôtani,Michiyo Ohkusu,144.0,Drama Horror Thriller Mystery Romance Foreign,日本語,Japan,,,1980.0
the kids are all right,Lisa Cholodenko,Mandalay Vision 10th Hole Productions Focus Features Gilbert Films Saint Aire Production Artist International Antidote Films (I) Artist International Management,Julianne Moore,Annette Bening,Mark Ruffalo,106.0,Comedy Drama,English,United States of America,3500000.0,34705850.0,2010.0
perestroika,Slava Tsukerman,REF Productions,Sam Robards,F. Murray Abraham,Ally Sheedy,97.0,Drama,English,Russia United States of America,,,2009.0
terror is a man,Gerardo de Leon,Lynn-Romero Productions Premiere Productions,Francis Lederer,Greta Thyssen,Richard Derr,89.0,Horror,English,United States of America Philippines,,,1959.0
the twilight people,Eddie Romero,Four Associates Ltd,John Ashley,Pat Woodell,Jan Merlin,84.0,Horror,English,United States of America Philippines,,,1972.0
a serbian film,Srđan Spasojević,Contra Film,Srđan Todorović,Sergej Trifunović,Jelena Gavrilović,104.0,Horror Crime Thriller,Deutsch Srpski,Serbia,,,2010.0
home,Ursula Meier,DreamWorks Animation 20th Century Fox,Isabelle Huppert,Adélaïde Leroux,Madeleine Budd,98.0,Drama,Français,Switzerland France Belgium,135000000.0,368871007.0,2008.0
cherrybomb,Lisa Barros D'Sa Glenn Leyburn,Generator Entertainment,Rupert Grint,Robert Sheehan,Kimberley Nixon,86.0,Drama Romance Thriller,English,United Kingdom,,,2009.0
batman: under the red hood,Brandon Vietti,DC Comics Warner Bros. Animation,Bruce Greenwood,Jensen Ackles,Neil Patrick Harris,75.0,Action Animation,English,United States of America,,6629178.0,2010.0
le pont du nord,Jacques Rivette,Les Films du Losange La Cecilia Lyric International,Bulle Ogier,Pascale Ogier,Pierre Clémenti,129.0,Comedy Fantasy Mystery,Français,France,,,1982.0
my boy,Albert Austin Victor Heerman,Relativity Media Columbia Pictures Happy Madison Productions,Jackie Coogan,Claude Gillingwater,Mathilde Brundage,55.0,Comedy Drama,English,United States of America,70000000.0,58100000.0,1921.0
mammy,Michael Curtiz,Warner Bros.,Al Jolson,Louise Dresser,Lois Moran,84.0,Music Comedy,English,United States of America,,,1930.0
the wizard of oz,Larry Semon,Chadwick Pictures Corporation,Dorothy Dwan,Mary Carr,Charles Murray,81.0,Comedy Family Fantasy,English,United States of America,2777000.0,33754967.0,1925.0
salt,Phillip Noyce,Columbia Pictures Di Bonaventura Pictures Relativity Media Wintergreen Productions,Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,100.0,Action Mystery Thriller,English Pусский 한국어/조선말,United States of America,110000000.0,293329073.0,2010.0
sinbad,Zoltán Huszárik,MAFILM Stúdió 1,Zoltán Latinovits,Éva Ruttkai,Dajka Margit,90.0,Drama,Magyar,Hungary,,,1971.0
the hamster factor and other tales of twelve monkeys,Keith Fulton Louis Pepe,unknown,Keith Fulton,Terry Gilliam,Brad Pitt,88.0,Documentary,English,United States of America,,,1997.0
winnebago man,Ben Steinbauer,Field Guide Media,Jack Rebney,Ben Steinbauer,Nick Prueher,85.0,Comedy Documentary,English,United States of America,,178174.0,2009.0
crime of passion,Gerd Oswald,United Artists Robert Goldstein Productions,Barbara Stanwyck,Fay Wray,Sterling Hayden,83.0,Crime Drama Thriller,English,United States of America,,,1957.0
the patsy,King Vidor,Cosmopolitan Productions Metro-Goldwyn-Mayer (MGM),Marion Davies,Orville Caldwell,Marie Dressler,78.0,Comedy Drama Romance,English,United States of America,,,1928.0
