title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
highball,Noah Baumbach,unknown,Justine Bateman,Noah Baumbach,Peter Bogdanovich,110.0,Comedy Romance,English,United States of America,,,1997.0
get rich or die tryin',Jim Sheridan,Paramount Pictures MTV Films Cent Productions Inc.,50 Cent,Joy Bryant,Adewale Akinnuoye-Agbaje,117.0,Drama,English,United States of America,40000000.0,46442528.0,2005.0
sword of the beast,Hideo Gosha,Haiyuza Theater Company,Mikijiro Hira,Gô Katô,Shima Iwashita,85.0,Action Drama Foreign,日本語,Japan,,,1965.0
just friends,Roger Kumble,Cinerenta Medienbeteiligungs KG Cinezeta BenderSpink Inferno Distribution Infinity Media Just Friends Productions,Ryan Reynolds,Amy Smart,Anna Faris,96.0,Comedy Romance,English,Canada Germany United States of America,,50817508.0,2005.0
syriana,Stephen Gaghan,Section Eight Warner Bros. Participant Media FilmWorks 4M MID Foundation,George Clooney,Matt Damon,Jeffrey Wright,128.0,Drama Thriller,العربية English فارسی اردو Français 普通话,United States of America,50000000.0,94000000.0,2005.0
calamari union,Aki Kaurismäki,Villealfa Filmproduction Oy,Sakari Kuosmanen,Pirkka-Pekka Petelius,Pate Mustajärvi,84.0,Comedy,English suomi,Finland,,,1985.0
the best intentions,Bille August,Sveriges Television (SVT),Samuel Fröler,Pernilla August,Max von Sydow,182.0,Drama Romance,svenska,Sweden Germany United Kingdom Italy France Denmark Finland Iceland Norway,,,1992.0
la vie de bohème,Aki Kaurismäki,Sputnik Pyramide Productions Films A2 Svenska Filminstitutet Pandora Film,Matti Pellonpää,André Wilms,Kari Väänänen,100.0,Comedy Drama Romance,Français,France Finland Germany Sweden,,,1992.0
menolippu mombasaan,Hannu Tuomainen,Cinemaker,Antti Tarvainen,Joonas Saartamo,Johanna Rönnlöf,88.0,Drama,suomi,Finland,1800000.0,,2002.0
derailed,Mikael Håfström,Miramax Films Di Bonaventura Pictures Patalex V Productions Limited,Clive Owen,Jennifer Aniston,Vincent Cassel,108.0,Drama Thriller,English Français,United Kingdom United States of America,22000000.0,57479076.0,2005.0
creep,Christopher Smith,Filmstiftung NRW Dan Films UK Film Council Zero Film GmbH,Franka Potente,Vas Blackwood,Ken Campbell,85.0,Horror Thriller Mystery,English,Germany United Kingdom,,,2004.0
pride & prejudice,Joe Wright,Universal Pictures StudioCanal Scion Films Focus Features Working Title Films,Keira Knightley,Matthew Macfadyen,Rosamund Pike,135.0,Drama Romance,English,France United Kingdom United States of America,28000000.0,121147947.0,2005.0
keep your distance,Stu Pollard,Lunacy Unlimited Productions Blue & Grey Film Ventures,Gil Bellows,Jennifer Westfeldt,Christian Kane,94.0,Drama Mystery Romance,English,United States of America,2500000.0,,2005.0
edison,David J. Burke,VIP 3 Medienfonds Brightlight Pictures Ascendant Pictures Rising Star Nu Image Entertainment GmbH Millennium Films Emmett Furla Oasis Films (EFO Films),Morgan Freeman,Kevin Spacey,Justin Timberlake,99.0,Thriller,English,United States of America,25000000.0,4165675.0,2005.0
hi-life,Roger Hedden,Lions Gate Films Gun for Hire Films,Campbell Scott,Moira Kelly,Michelle Durning,82.0,Comedy Romance,English Magyar,United States of America,,,1998.0
wolf creek,Greg McLean,Australian Film Finance Corporation South Australian Film Corporation 403 Productions True Crime Channel,John Jarratt,Cassandra Magrath,Kestie Morassi,99.0,Horror Thriller,svenska English,Australia,1000000.0,27762648.0,2005.0
the descent,Neil Marshall,Celador Films Pathé Northmen Productions,Shauna Macdonald,Natalie Mendoza,Alex Reid,99.0,Adventure Horror,English,United Kingdom,3500000.0,57130027.0,2005.0
summer interlude,Ingmar Bergman,Svensk Filmindustri (SF),Maj-Britt Nilsson,Birger Malmsten,Alf Kjellin,96.0,Romance Drama,svenska,Sweden,,,1951.0
takeshis',Takeshi Kitano,dentsu Music And Entertainment TV Asahi Office Kitano Bandai Visual Tokyo FM,Takeshi Kitano,Kotomi Kyôno,Kayoko Kishimoto,108.0,Comedy Drama,日本語,Japan,,,2005.0
forty guns,Samuel Fuller,Twentieth Century Fox Film Corporation,Barbara Stanwyck,Barry Sullivan,Dean Jagger,79.0,Action Western,English,United States of America,300000.0,6344.0,1957.0
harry potter and the goblet of fire,Mike Newell,Patalex IV Productions Limited Warner Bros. Heyday Films,Daniel Radcliffe,Rupert Grint,Emma Watson,157.0,Adventure Fantasy Family,English Français,United Kingdom United States of America,150000000.0,895921036.0,2005.0
dinner with friends,Norman Jewison,Nina Saxon Film Design Home Box Office (HBO),Dennis Quaid,Andie MacDowell,Toni Collette,94.0,Comedy Drama,English,United States of America,,,2001.0
walk the line,James Mangold,Tree Line Films Konrad Pictures Catfish Productions Fox 2000 Pictures Mars Media Beteiligungs,Joaquin Phoenix,Reese Witherspoon,Ginnifer Goodwin,136.0,Drama Music Romance,English Pусский,Germany United States of America,28000000.0,186438883.0,2005.0
rent,Chris Columbus,Columbia Pictures 1492 Pictures Revolution Studios,Anthony Rapp,Adam Pascal,Rosario Dawson,135.0,Drama Romance,English,United States of America,40000000.0,31670620.0,2005.0
a story of floating weeds,Yasujirō Ozu,Shochiku Company,Takeshi Sakamoto,Chôko Iida,Kôji Mitsui,86.0,Drama,日本語,Japan,,,1934.0
my mother's smile,Marco Bellocchio,Filmalbatros RAI Cinema,Sergio Castellitto,Jacqueline Lustig,Chiara Conti,105.0,Drama,Italiano,Italy,,,2002.0
fists in the pocket,Marco Bellocchio,Doria,Lou Castel,Paola Pitagora,Marino Masé,105.0,Drama Horror Foreign,Italiano,Italy,,,1965.0
zathura: a space adventure,Jon Favreau,Columbia Pictures Corporation Teitler Film Michael De Luca Productions Radar Pictures,Jonah Bobo,Josh Hutcherson,Dax Shepard,101.0,Family Fantasy Science Fiction Adventure,English,United States of America,65000000.0,64321501.0,2005.0
crazy,Jean-Marc Vallée,Téléfilm Canada Government of Canada - Canadian Film or Video Production Tax Credit Program Québec Crédit d'Impôt Cinéma et Télévison,Marc-André Grondin,Danielle Proulx,Michel Côté,127.0,Drama,Français,Canada,,,2005.0
lonesome jim,Steve Buscemi,Plum Pictures,Casey Affleck,Kevin Corrigan,Liv Tyler,91.0,Comedy Drama Romance,English,United States of America,,,2005.0
our vines have tender grapes,Roy Rowland,Metro-Goldwyn-Mayer (MGM),Edward G. Robinson,Margaret O'Brien,James Craig,105.0,Drama,English,United States of America,,,1945.0
sarah silverman: jesus is magic,Liam Lynch,Black Gold Films (II),Sarah Silverman,Brian Posehn,Laura Silverman,70.0,Comedy,English,United States of America,,,2005.0
bee season,Scott McGehee,Fox Searchlight Pictures New Regency Pictures,Richard Gere,Flora Cross,Max Minghella,104.0,Drama Family,English,United States of America,14000000.0,6856989.0,2005.0
breakfast on pluto,Neil Jordan,Pathé Pictures International Fís Éireann/Screen Ireland Northern Ireland Screen Parallel Film Productions Number 9 Films,Cillian Murphy,Liam Neeson,Ruth Negga,128.0,Drama Comedy,English,United Kingdom Ireland,,3900000.0,2005.0
the ice harvest,Harold Ramis,Bona Fide Productions Focus Features,John Cusack,Billy Bob Thornton,Lara Phillips,88.0,Action Adventure Comedy Crime Drama Thriller,English,United States of America,,10157138.0,2005.0
"yours, mine & ours",Raja Gosnell,Paramount Pictures Columbia Pictures Corporation Nickelodeon Movies O.N.C. Entertainment Robert Simonds Productions Sony Pictures Entertainment (SPE) Metro-Goldwyn-Mayer (MGM) Time Productions,Dennis Quaid,Rene Russo,Sean Faris,90.0,Comedy Family Romance,English,United States of America,45000000.0,72028752.0,2005.0
in the mix,Ron Underwood,Lions Gate Films 20th Century Fox J&C Entertainment,Usher Raymond,Chazz Palminteri,Emmanuelle Chriqui,95.0,Action Comedy Drama Romance,English,United States of America,,,2005.0
the libertine,Laurence Dunmore,First Choice Films Isle of Man Film,Johnny Depp,Samantha Morton,John Malkovich,114.0,Drama Romance,English,United Kingdom,11000000.0,10900000.0,2004.0
first descent,Kemp Curly Kevin Harrison,unknown,Shaun White,Hannah Teter,Shawn Farmer,110.0,Documentary,Český English,unknown,,739690.0,2005.0
the wild geese,Andrew V. McLaglen,Richmond Productions,Richard Burton,Roger Moore,Richard Harris,134.0,Action Thriller War,English,United Kingdom Switzerland,10000000.0,9900000.0,1978.0
hondo,John Farrow,Batjac Productions Wayne-Fellows Productions Warner Bros.,John Wayne,Geraldine Page,Ward Bond,83.0,Western,English,United States of America,,,1953.0
the bird with the crystal plumage,Dario Argento,Seda Spettacoli Central Cinema Company Film (CCC) Glazier,Tony Musante,Suzy Kendall,Enrico Maria Salerno,98.0,Horror Mystery Thriller,Italiano,Italy,500000.0,,1970.0
a good woman,Mike Barker,Beyond Films,Helen Hunt,Scarlett Johansson,Tom Wilkinson,94.0,Comedy Drama Romance,English Italiano,Italy Luxembourg Spain United Kingdom United States of America,,,2004.0
gate of flesh,Seijun Suzuki,Nikkatsu,Jô Shishido,Kôji Wada,Yumiko Nogawa,90.0,Drama,English 日本語,Japan,,,1964.0
brides,Pantelis Voulgaris,Neon Films Rosamont MiC,Evi Saoulidou,Victoria Haralabidou,Andréa Ferréol,128.0,Drama Foreign Romance,English ελληνικά Pусский Türkçe,Greece United States of America France,,,2004.0
the evil of frankenstein,Freddie Francis,Hammer Film Productions,Peter Cushing,Peter Woodthorpe,Duncan Lamont,86.0,Horror Science Fiction,English,United Kingdom,,,1964.0
the clockmaker of st. paul,Bertrand Tavernier,Lira Films,Philippe Noiret,Jean Rochefort,Jacques Denis,105.0,Thriller Drama Crime,Français,France,,,1974.0
welcome to the roses,Francis Palluau,TF1 Films Productions Téléma Productions TPS Star,Jean Dujardin,Carole Bouquet,Lorànt Deutsch,90.0,Comedy,Français,France,,,2003.0
the driver,Walter Hill,Twentieth Century Fox Film Corporation EMI Films,Ryan O'Neal,Bruce Dern,Isabelle Adjani,91.0,Action Crime Drama Thriller,English,United Kingdom United States of America,4000000.0,,1978.0
sounder,Martin Ritt,Radnitz/Mattel Productions,Cicely Tyson,Paul Winfield,Kevin Hooks,105.0,Drama,English,United States of America,,,1972.0
match point,Woody Allen,DreamWorks,Jonathan Rhys Meyers,Scarlett Johansson,Emily Mortimer,124.0,Drama Thriller Crime Romance,English,Ireland Luxembourg Russia United Kingdom United States of America,15000000.0,85306374.0,2005.0
nazarin,Luis Buñuel,Producciones Barbachano Ponce,Francisco Rabal,Marga López,Rita Macedo,94.0,Drama,Español,Mexico,,,1959.0
ziegfeld follies,Vincente Minnelli Lemuel Ayers George Sidney Charles Walters Roy Del Ruth Robert Lewis Merrill Pye,Metro-Goldwyn-Mayer (MGM),William Powell,Judy Garland,Lucille Ball,110.0,Comedy Music,English,United States of America,,,1945.0
lorna,Russ Meyer,Eve Productions,Lorna Maitland,Mark Bradley,James Rucker,78.0,Drama,English,United States of America,60000.0,,1964.0
the deep,Peter Yates,EMI Films Ltd. Casablanca Filmworks,Robert Shaw,Jacqueline Bisset,Nick Nolte,123.0,Mystery Thriller Adventure,Français English,United States of America,9000000.0,100000000.0,1977.0
the dying gaul,Craig Lucas,Holedigger Films Twopoundbad Rebel Park Pictures,Patricia Clarkson,Campbell Scott,Peter Sarsgaard,95.0,Drama,English,United States of America,,,2005.0
the citadel,King Vidor,Metro-Goldwyn-Mayer (MGM),Robert Donat,Rosalind Russell,Ralph Richardson,110.0,Drama,English,United Kingdom,,,1938.0
a southern yankee,Edward Sedgwick,Metro-Goldwyn-Mayer (MGM),Red Skelton,Brian Donlevy,Arlene Dahl,90.0,Comedy History War,English,United States of America,,,1948.0
paradise now,Hany Abu-Assad,Lama Films Augustus Film Lama Productions Lumer Films Hazazah Film Filmstiftung Nordrhein-Westfalen Razor Film Produktion GmbH Eurimages Nederlands Fonds voor de Film Arte France Cinéma Medienboard Berlin-Brandenburg,Ali Suliman,Amer Hlehel,Hiam Abbass,90.0,Thriller Crime Drama,العربية English,Palestinian Territory France Germany Israel Netherlands,2000000.0,3357075.0,2005.0
the kid & i,Penelope Spheeris,Columbia Pictures Delphi II Productions,Tom Arnold,Eric Gores,Linda Hamilton,93.0,Comedy Family,English,United States of America,5.0,115103979.0,2005.0
"the chronicles of narnia: the lion, the witch and the wardrobe",Andrew Adamson,Walt Disney Walden Media,William Moseley,Anna Popplewell,Skandar Keynes,143.0,Adventure Family Fantasy,English Deutsch,United Kingdom United States of America,180000000.0,748806957.0,2005.0
king kong,Peter Jackson,WingNut Films Universal Pictures Big Primate Pictures MFPV Film,Naomi Watts,Jack Black,Adrien Brody,187.0,Adventure Drama Action,English,New Zealand United States of America Germany,207000000.0,550000000.0,2005.0
memoirs of a geisha,Rob Marshall,DreamWorks SKG Spyglass Entertainment Columbia Pictures Corporation Red Wagon Productions,Zhang Ziyi,Gong Li,Youki Kudoh,145.0,Drama History Romance,English 日本語,United States of America,85000000.0,162242962.0,2005.0
the family stone,Thomas Bezucha,Fox 2000 Pictures,Claire Danes,Diane Keaton,Rachel McAdams,103.0,Comedy Drama Romance,English,United States of America,19000000.0,92884429.0,2005.0
the promise,Chen Kaige,Babieka Films Wonderful Films Survivor Pictures Open Road Films,Cecilia Cheung,Liu Ye,Hong Chen,98.0,Fantasy Drama Action Thriller Romance,English Deutsch 普通话,China Japan South Korea,90000000.0,12448676.0,2005.0
kiss of death,Henry Hathaway,Twentieth Century Fox Film Corporation,Victor Mature,Brian Donlevy,Coleen Gray,98.0,Crime Drama Thriller,English,United States of America,40000000.0,14942422.0,1947.0
where were you when the lights went out?,Hy Averback,Metro-Goldwyn-Mayer (MGM),Doris Day,Terry-Thomas,Патрик О’Нил,89.0,Comedy,English,United States of America,,7988000.0,1968.0
cuban rafters,Josep Maria Domènech Carles Bosch,unknown,Maria Celeste Arraras,Fidel Castro,Bill Clinton,120.0,Documentary,Español,Spain,,62153.0,2002.0
havoc,Barbara Kopple,Media 8 Entertainment New Line Cinema,Anne Hathaway,Freddy Rodríguez,Bijou Phillips,85.0,Drama Thriller,English Español,Germany United States of America,9000000.0,371000.0,2005.0
samurai rebellion,Masaki Kobayashi,Toho Company Mifune Productions Co. Ltd.,Toshirō Mifune,Yôko Tsukasa,Takeshi Katô,128.0,Romance History Drama,日本語,Japan,,,1967.0
koirankynnen leikkaaja,Markku Pölönen,Fennada-Film,Peter Franzén,Ville Virtanen,Risto Salmi,0.0,Drama,Finnish,Finland,,,2004.0
mother india,Mehboob Khan,Mehboob Productions,Nargis,Sunil Dutt,Rajendra Kumar,172.0,Drama,हिन्दी,India,,,1957.0
cowards bend the knee,Guy Maddin,Power Plant,Darcy Fehr,Melissa Dionisio,Tara Birtwhistle,64.0,Drama Romance,English,Canada,,,2003.0
a generation,Andrzej Wajda,"Zespól Filmowy ""Kadr""",Tadeusz Łomnicki,Urszula Modrzynska,Tadeusz Janczar,83.0,War Drama,Polski,Poland,,4100000.0,1955.0
"ivan the terrible, part ii: the boyars' plot",Sergei M. Eisenstein,Mosfilm TsOKS,Nikolai Cherkasov,Serafima Birman,Pavel Kadochnikov,88.0,History Drama,Pусский,Russia Soviet Union,,,1958.0
down,Dick Maas,First Floor Features,James Marshall,Naomi Watts,Eric Thal,111.0,Action Horror Mystery Thriller,English,Netherlands United States of America,15000000.0,163169.0,2001.0
the loveless,Kathryn Bigelow Monty Montgomery,Pioneer Films,Willem Dafoe,Robert Gordon,Marin Kanter,82.0,Drama,English,United States of America,,,1981.0
a room for romeo brass,Shane Meadows,unknown,Paddy Considine,Andrew Shim,Frank Harper,90.0,Drama Comedy Foreign,English,Canada United Kingdom,,,1999.0
dona flor and her two husbands,Bruno Barreto,Companhia Cinematográfica Serrador Coline Carnaval Unifilm,Sônia Braga,José Wilker,Mauro Mendonça,110.0,Comedy Drama Fantasy Romance,Português,Brazil,,,1976.0
the matador,Richard Shepard,Miramax Films,Pierce Brosnan,Greg Kinnear,Hope Davis,96.0,Action Comedy Crime Drama Thriller,English Polski,Germany United States of America,10000000.0,17297244.0,2005.0
look both ways,Sarah Watt,Hibiscus Films,Mary Kostakidis,Justine Clarke,Daniela Farinacci,100.0,Drama Romance,English,Australia,,,2005.0
wal-mart: the high cost of low price,Robert Greenwald,Brave New Films,Lee Scott,Don Hunter,Jon Hunter,98.0,Documentary,English,United States of America,,,2005.0
7 seconds,Simon Fellows,Andrew Stevens Entertainment,Wesley Snipes,Tamzin Outhwaite,Deobia Oparei,96.0,Action Crime Thriller,English,Switzerland United Kingdom United States of America,13000000.0,,2005.0
8 million ways to die,Hal Ashby,Producers Sales Organization (PSO),Jeff Bridges,Rosanna Arquette,Andy García,115.0,Crime,English Deutsch Español,United States of America,18000000.0,1305114.0,1986.0
beyond the forest,King Vidor,Warner Bros.,Bette Davis,Joseph Cotten,David Brian,97.0,Drama Thriller,English,United States of America,1589000.0,1738000.0,1949.0
phffft!,Mark Robson,Columbia Pictures Corporation,Judy Holliday,Jack Lemmon,Jack Carson,88.0,Comedy Romance,English,United States of America,,,1954.0
mozart and the whale,Petter Næss,Equity Pictures Medienfonds GmbH & Co. KG II Millennium Media,Josh Hartnett,Radha Mitchell,Gary Cole,92.0,Comedy Drama Romance,English,United States of America,12000000.0,84967.0,2005.0
the organization,Don Medford,"Mirisch Corporation, The",Sidney Poitier,Barbara McNair,Gerald S. O'Loughlin,106.0,Drama Action Thriller Crime,English Français,United States of America,,,1971.0
cinderella liberty,Mark Rydell,Sanford,James Caan,Marsha Mason,Kirk Calloway,117.0,Drama Romance,English,United States of America,,,1973.0
knute rockne all american,Lloyd Bacon,Warner Bros.,Pat O’Brien,Ronald Reagan,Gale Page,98.0,Drama,English,United States of America,,,1940.0
